"latitude","longitude","brightness"
-12.5273,133.1824,369.2
-12.5287,133.1916,359.6
-12.6217,132.8906,349.7
-12.6231,132.8999,359.3
-12.6335,132.9078,338.7
-12.6425,132.9064,331.5
-12.6439,132.9157,343.2
-12.653,132.9143,340.2
-12.6544,132.9236,376.8
-12.6558,132.9329,334.4
-12.6572,132.9421,347.7
-12.6585,132.9514,342.1
-12.6648,132.9315,340.2
-12.6662,132.9408,341.2
-12.6808,132.9764,340.3
-12.6822,132.9857,346.3
-12.6926,132.9935,337.9
-12.6122,132.0995,341.4
-12.6199,132.0883,342.2
-12.6214,132.0981,349.3
-12.6274,132.137,337.4
-12.6488,132.1535,330.5
-13.0797,134.888,356.4
-12.6115,131.4987,332.9
-12.6742,131.7799,347.8
-12.6758,131.79,338.2
-12.6697,131.688,398.8
-12.6713,131.698,366.4
-12.6805,131.7584,359.1
-12.6821,131.7684,365.1
-12.6899,131.757,424.3
-12.6914,131.767,396.4
-12.682,131.6697,336.8
-12.6947,131.7503,391.7
-12.6963,131.7603,378.5
-12.693,131.6783,349.2
-12.7041,131.7488,408.8
-12.7024,131.6769,341.8
-12.704,131.687,339.4
-12.7134,131.7473,377.3
-12.715,131.7574,342.9
-12.8888,131.9772,339.7
-12.8995,131.9855,340.9
-12.9088,131.9841,336.9
-12.9103,131.9939,355.8
-12.9161,131.9869,332.5
-12.9376,132.0036,336.9
-12.9323,130.8605,342.1
-12.9341,130.8715,358.4
-13.1635,130.1928,335.3
-14.026,129.8873,331.7
-14.787,131.4465,333.9
-15.9479,136.5637,400.7
-15.9495,136.5762,349
-15.9582,136.5623,373.8
-15.9599,136.5748,385.9
-15.9546,136.5569,363.6
-15.9562,136.5693,404
-15.9577,136.5818,338.5
-15.9665,136.5679,336
-16.01,136.4987,332.4
-16.0542,136.5943,337.7
-16.0516,136.601,331.8
-16.1575,136.4662,331.1
-16.2197,136.4011,340.5
-15.5974,131.4886,338.1
-15.6004,131.5083,357.6
-15.6019,131.5181,330.1
-15.608,131.5111,352.5
-15.6742,131.4501,335.5
-16.4257,136.714,335.8
-16.4777,136.7399,334.8
-16.4794,136.7529,332.7
-16.4883,136.7384,333.9
-16.4899,136.7515,330.4
-16.4971,136.7241,338.5
-16.4988,136.737,345
-16.5093,136.7356,358.8
-16.5216,136.7472,334.5
-41.7958,146.9267,336.1
-37.18,149.8958,323.5
-32.1967,146.7304,333.3
-32.3153,146.3008,328.5
-31.6321,150.9291,327.5
-32.6546,146.2413,325.4
-32.5768,146.897,330.2
-33.0004,146.4579,327.6
-32.3796,151.4036,320.4
-28.5513,149.841,330.6
-29.5121,148.5526,332.6
-31.1588,147.6,337.8
-31.1571,147.6111,327.6
-31.1663,147.6131,338.8
-32.1876,146.7285,331.9
-27.7696,150.4597,336.2
-28.056,148.3001,331.5
-27.6474,149.9258,330.7
-27.6503,149.9102,349.8
-27.6074,149.1172,331.1
-27.6099,149.1032,370.7
-26.1348,150.3579,400.8
-26.138,150.3402,367.6
-26.1231,150.3551,450.3
-26.1264,150.3374,418.6
-26.1114,150.3523,346.6
-26.1147,150.3346,341.7
-22.7247,150.5151,340.3
-17.5158,145.2482,374.5
-17.5126,145.2527,356.8
-17.5144,145.2411,332.5
-19.6015,146.3517,331.1
-17.5237,145.2615,339.7
-17.5256,145.2499,361.2
-17.5139,145.2598,345.8
-16.2208,136.9554,337.7
-16.0444,136.6028,336.5
-16.051,136.5986,333
-16.0391,136.5971,331.2
-15.9836,136.5556,347.5
-15.9717,136.5541,346.2
-15.9439,136.585,337.9
-15.9459,136.568,356.3
-15.9496,136.5787,348
-15.9377,136.5771,342.2
-15.7531,137.0575,341.7
-14.4933,144.2086,338.3
-14.8275,141.646,337.8
-14.8185,141.6446,347.2
-14.8198,141.6353,349.6
-14.4226,144.2677,341.2
-14.4146,144.2552,335
-14.1813,143.555,340.1
-14.1828,143.545,345.2
-14.1735,143.5435,343.9
-14.175,143.5335,339.6
-16.312,144.6782,330.8
-16.3165,144.6746,341.2
-16.3261,144.6761,334.9
-16.3599,144.6493,348.7
-16.5985,136.7447,339.4
-16.5692,136.8929,341.8
-16.5626,136.887,336.5
-16.5217,136.7297,351.3
-16.5098,136.7282,362.4
-16.498,136.7266,348.4
-16.4842,136.742,344.3
-16.4861,136.725,344.8
-16.4895,136.7357,338.1
-16.4756,136.751,334.6
-16.4776,136.7341,342.1
-16.4125,136.7768,340.2
-16.4086,136.7078,335.6
-13.5721,142.8717,346.8
-13.5735,142.8621,334
-13.5456,142.9858,351.1
-13.4562,143.0356,352.6
-13.4425,143.0633,350.3
-13.444,143.0536,346.4
-13.4469,143.0341,357.2
-13.4333,143.0619,369.5
-13.4348,143.0521,362.5
-13.3044,142.5714,337.3
-13.0624,141.9624,337.9
-13.0428,141.8398,342.9
-13.0261,141.8278,347.6
-12.9785,141.8393,332
-12.9516,141.8389,345.5
-12.9349,141.827,343.2
-12.8372,141.862,337.9
-12.8386,141.8528,341.5
-12.8282,141.8606,333.9
-12.8296,141.8514,352
-12.8058,141.9514,332.6
-12.8072,141.9422,340.4
-12.7536,141.8717,354.8
-12.4478,142.1371,358.7
-12.421,142.2571,338.3
-12.4382,142.0122,340.7
-12.4396,142.0029,347.5
-12.4305,142.0016,351.8
-12.3374,141.8872,365.2
-12.3387,141.8779,334.3
-12.3094,142.0152,340.7
-12.3108,142.006,345.9
-12.3434,141.7188,338.9
-12.3361,141.7015,349.9
-12.9276,135.2287,328.9
-12.925,135.2428,334
-12.6998,131.7505,342.9
-12.7036,131.715,346.4
-12.6834,131.7484,365.5
-12.6871,131.7131,334.9
-12.2468,135.492,345.8
-12.2529,135.504,340.9
-12.6932,131.7428,363.4
-12.6767,131.7409,350.3
-33.8557,117.1555,327.8
-31.1536,120.7275,338.5
-16.3632,136.7581,345.8
-16.1892,136.9452,316.6
-16.1796,136.9436,339.5
-16.1683,136.9527,336.3
-16.17,136.9419,366.9
-16.1716,136.9312,333.5
-16.162,136.9296,317.1
-15.9206,136.5786,319
-16.5474,136.7583,311.5
-16.4281,136.7797,316.4
-16.4091,136.7765,321.8
-16.3901,136.7733,327.4
-16.3806,136.7717,330
-16.3711,136.7702,349.2
-16.3727,136.7597,316.4
-16.3616,136.7686,370.6
-13.0746,130.6752,314.2
-12.511,131.306,313
-12.6824,131.7884,310.9
-12.6447,132.1363,315
-12.7213,131.7837,323.7
-13.0735,130.6815,313.6
-12.9018,131.9912,310.5
-13.163,130.1428,312
-12.9369,141.7562,321.2
-12.9325,141.7819,325
-15.6303,130.6674,313.4
-15.6362,130.6748,316.8
-15.6673,130.6798,328
-15.6652,131.4164,313.4
-27.6015,149.1044,310.4
-31.3859,152.4769,318.4
-31.3873,152.4882,311.8
-12.6159,132.9406,315
-12.6048,132.9314,310.7
-12.6174,132.9511,315
-12.6407,132.1395,330.1
-12.65,132.1382,315.5
-12.6513,132.148,314
-12.72,131.7869,314.9
-12.9608,130.9639,312.6
-15.9119,136.5821,317.2
-13.1638,130.1479,311.1
-13.1625,130.1387,319.7
-15.6439,130.679,324.5
-15.6537,130.6902,310.9
-14.5055,144.2053,351.9
-14.5073,144.2167,337.8
-14.5073,144.2106,348
-15.9628,144.2836,330.3
-16.833,142.2674,351.2
-16.8438,142.2655,334.5
-16.1791,136.9287,362.2
-16.1953,136.9253,354.3
-16.202,136.9606,335.4
-16.1852,136.9217,364.1
-16.1921,136.9569,341.7
-16.2084,136.9536,331.1
-16.4772,136.9578,326.8
-16.4833,136.9492,331.2
-21.4622,148.411,337.8
-22.6757,150.5468,331.9
-22.6775,150.5631,326.8
-27.6006,149.1004,357.4
-27.9605,148.7593,327.3
-28.5272,148.2302,333.4
-28.7835,148.1749,335.5
-32.5149,146.8667,325.6
-36.3507,149.4289,342.9
-36.3526,149.4524,324
-37.1759,149.9031,331.8
-12.6092,132.9547,350.8
-12.6126,132.9493,342.6
-12.4651,131.079,328.5
-12.9647,130.9628,328.9
-13.0629,130.6508,342.3
-13.0509,130.6467,338
-13.5744,130.3751,352.7
-13.5774,130.4001,340.6
-13.5783,130.369,337.7
-13.5811,130.394,347.6
-31.6214,150.1416,322.5
-26.9186,153.1165,420.4
-22.7874,150.5928,355
-22.7743,150.5762,339.7
-22.7874,150.5778,360.2
-22.7852,150.5996,350.7
-22.7743,150.5913,338.5
-22.675,150.5526,354.5
-22.6739,150.5352,336.4
-22.6718,150.557,344.6
-22.7766,150.5694,339.4
-16.4299,136.69,338.9
-16.4388,136.7083,335.4
-16.4647,136.6964,341.3
-16.4739,136.6871,348.2
-16.5059,136.7095,338.5
-16.4927,136.9279,338.1
-16.4898,136.9447,339
-16.538,136.7319,340.6
-16.5693,136.688,370.1
-16.5666,136.704,368.2
-16.5782,136.7061,356.3
-16.5686,136.6782,342
-16.5659,136.6942,373.5
-16.5631,136.7102,355.6
-16.5774,136.6963,363.7
-16.5747,136.7122,356.5
-16.6476,128.6713,393.9
-16.5979,136.7163,341.8
-16.6067,136.7346,358.9
-16.6574,128.6727,338.5
-16.6589,128.6615,347.6
-16.6491,128.6601,399.6
-17.0154,122.6316,346.3
-17.0188,122.6248,339
-15.6632,131.413,341.4
-15.9956,136.5287,335.5
-15.9929,136.5446,356.3
-16.0044,136.5467,340.6
-16.1992,136.8903,358.6
-13.9352,129.9197,350.4
-13.9365,129.9103,457.3
-13.9378,129.9009,368.3
-13.9272,129.9122,351.9
-13.9285,129.9027,393.6
-13.9195,129.9014,352.6
-12.9166,135.6644,336
-13.6718,130.6169,401.5
-13.6731,130.6077,405.4
-12.9214,135.3538,353.7
-12.9192,135.3618,342.8
-12.9215,135.3472,341.4
-12.7374,136.0396,332.2
-13.5762,130.3831,345.1
-13.5776,130.3739,349.1
-13.5672,130.3818,345.7
-12.9537,132.0132,349.2
-12.9445,132.0118,341.6
-12.9261,132.0089,341.6
-13.0696,130.7075,336.5
-13.0736,130.6799,340.8
-12.8804,131.9458,353.5
-13.0646,130.6786,357
-13.0416,130.647,340
-12.9607,130.9536,345.5
-12.9647,130.926,343.9
-12.5897,132.8875,336.2
-12.2642,134.8693,347
-12.2601,134.876,340.8
-12.6572,132.1462,336
-12.6587,132.1365,354.7
-12.6601,132.1267,348.6
-12.645,132.1644,340.7
-12.3276,134.1692,334.2
-12.3296,134.1567,351.7
-12.3237,132.9447,348
-12.6135,131.5078,334.5
-12.6659,131.2774,341.9
-12.6722,131.2974,344.6
-12.665,131.7144,348.2
-12.6742,131.7158,343.9
-12.6728,131.7253,343.9
-11.6569,130.4307,340.7
-11.6748,130.4334,339.1
-11.4557,132.1199,348.3
-11.804,130.1043,341.1
-12.455,130.9523,334.7
-12.4647,131.0762,353.6
-12.4473,131.1964,343.7
-12.5096,131.0238,345.8
-12.5067,131.2976,339.2
-12.5053,131.3069,355.6
-12.5144,131.3083,346.2
-12.3157,132.9326,335.5
-12.314,132.9432,336.5
-14.7635,130.8282,347.2
-14.3202,132.1045,342.3
-23.5621,114.5926,335.1
-23.5654,114.6004,334.3
-23.5775,114.6031,333
-31.379,152.4852,317.4
-29.765,152.4499,324.4
-27.601,149.1034,347.3
-26.9299,153.136,328.6
-26.9074,153.125,321.7
-26.9092,153.114,326.6
-27.3051,148.0409,324.4
-26.4023,153.0962,326.6
-22.6527,150.5742,313.3
-22.6451,150.5628,310.4
-22.5412,150.3319,318.1
-22.6437,150.5726,333
-12.9479,141.7394,316.6
-12.9378,141.7194,315.4
-12.9401,141.701,319.7
-12.9232,141.7361,312.7
-12.9255,141.7178,312.5
-12.9277,141.6995,316.7
-16.5369,124.091,343.8
-16.5279,124.0896,335.4
-16.5292,124.0803,326
-16.5535,124.1032,315.5
-16.5445,124.1018,332.1
-16.5459,124.0925,333.9
-13.5547,130.3483,311.5
-12.9565,141.7755,312.7
-12.9582,141.7863,317
-14.1612,143.5626,315.7
-14.1841,143.5306,316.8
-12.9332,141.6904,316
-12.9349,141.7012,330.6
-12.9366,141.7121,323.7
-16.5429,136.6904,319.9
-22.621,150.5715,351.2
-29.7974,152.5465,321
-27.5984,149.0976,323.4
-29.7557,152.4437,320.1
-12.6341,132.9754,343.9
-12.6583,132.1246,335.3
-12.6607,132.1392,333.6
-12.8823,131.9469,330.5
-12.9416,132.0273,345
-12.9527,132.0254,331.9
-12.4965,141.9303,328.8
-12.9171,141.7341,330.6
-12.9342,141.6849,346.7
-12.9636,130.9401,330.3
-14.7148,142.1667,327.7
-13.5746,130.3755,341.6
-15.425,135.5175,389.1
-15.4264,135.5269,372.9
-15.4278,135.5362,355
-15.4341,135.5161,373.1
-15.4355,135.5255,434.3
-15.4369,135.5348,393.1
-15.4383,135.5441,356.5
-15.4445,135.524,355.8
-15.4459,135.5334,429.5
-15.4473,135.5427,378
-15.4487,135.5521,344.6
-15.4565,135.5443,336.4
-16.0983,136.8397,344.4
-16.0997,136.8492,360.3
-16.1011,136.8586,347.9
-16.106,136.8325,350.6
-16.1074,136.842,406.2
-16.1087,136.8514,374.1
-16.1101,136.8609,353.4
-16.1114,136.8704,341.5
-16.1164,136.8406,384.6
-16.1178,136.8501,382.8
-16.1191,136.8595,359.5
-16.1205,136.869,341.9
-16.1218,136.8785,338.5
-16.1269,136.8487,344.8
-16.1282,136.8582,390.6
-16.1296,136.8676,354.2
-16.1373,136.8568,408
-16.1386,136.8663,377.5
-16.1463,136.8555,347.9
-16.1477,136.8649,348.2
-16.1491,136.8744,335.1
-16.1518,136.8933,342.8
-16.2349,136.9618,336.7
-16.3568,136.7825,331.8
-16.3748,136.7829,332.3
-16.4228,136.795,332.6
-16.4363,136.6964,337
-16.4545,136.6973,351.1
-16.5102,136.8924,350.5
-16.5115,136.9019,343.5
-16.5193,136.891,334.4
-16.5206,136.9006,347.7
-15.6722,131.401,346.7
-15.6747,131.4156,342.5
-15.6882,131.4281,357
-15.6906,131.4426,358.3
-16.5061,136.6702,338.6
-16.5075,136.6797,341.5
-16.606,136.7258,332.5
-19.1233,138.4112,330.1
-19.1248,138.423,328.4
-19.1516,138.3953,332.9
-23.5686,114.6234,340.2
-23.5799,114.6219,342
-32.5108,146.8671,332.8
-32.1953,146.7338,341.5
-32.1968,146.7219,332.4
-27.5878,149.054,330.2
-27.5998,149.0991,329.2
-27.5982,149.1095,328.6
-27.6788,149.9462,346.6
-27.6899,149.9371,379.1
-27.6882,149.9481,412.4
-28.441,153.2916,370.9
-29.758,152.438,326.3
-26.1299,151.1197,348.7
-26.1321,151.1069,328.2
-25.6343,148.5779,363.9
-26.14,151.1216,344.2
-21.3446,147.8482,360.6
-22.7628,150.5962,344.7
-22.7546,150.5811,357.7
-22.7616,150.4749,330.6
-22.734,150.5766,386.1
-22.7237,150.5745,378.3
-22.7259,150.5617,351.1
-22.7367,150.4972,364.2
-22.7389,150.4841,352.8
-22.6824,150.5669,356.7
-22.6846,150.5538,330.5
-22.6876,150.5623,340.7
-22.6751,150.5735,346.9
-22.6773,150.5603,372
-22.6669,150.5583,338.7
-22.6566,150.5563,346.5
-22.6588,150.543,344.1
-22.6419,150.5805,344.8
-22.6486,150.5408,348.4
-22.6175,150.5352,360.4
-22.6198,150.5222,350.3
-22.6095,150.5202,351.9
-22.5992,150.5182,348.3
-22.6008,150.525,335.3
-22.6029,150.512,348.8
-22.5344,150.3517,337.1
-22.4793,150.3229,342.8
-21.3538,147.8498,335.3
-21.3431,147.8583,339.8
-20.6451,146.9256,336.1
-19.3082,146.2479,344.1
-17.4962,145.2259,331.5
-17.4948,145.2353,336
-17.5305,145.2474,345.9
-17.5291,145.2568,340.4
-18.2405,145.2275,343.2
-18.2392,145.2369,368.7
-19.2862,146.2776,348.4
-19.2848,146.2871,348.6
-19.2952,146.2791,329.4
-16.8585,142.271,335.2
-16.3511,144.6817,334.8
-16.5295,136.9007,337.8
-16.5174,136.871,333.8
-16.5297,136.894,340
-16.5148,136.8922,336.6
-16.2368,136.9609,333.8
-16.2371,136.9561,334
-15.5009,141.9065,334.5
-14.7131,142.1714,342.4
-14.7145,142.1603,333.9
-14.6988,142.2031,334.8
-14.7003,142.1921,333.8
-14.2077,143.5094,332.4
-14.209,143.4998,356.3
-14.1998,143.4984,331.9
-12.7815,136.4042,332.6
-12.159,141.7753,363.4
-12.7858,136.3851,332
-12.965,141.7652,336
-12.9456,141.6779,353.4
-23.5763,114.6221,336.6
-23.5715,114.5901,334.2
-23.5649,114.5963,332.8
-17.021,122.4977,346
-16.5696,124.1388,338.6
-16.569,124.0757,342.1
-16.5052,122.922,331.3
-16.5069,122.9115,337.2
-17.0226,122.4876,336.1
-16.5919,124.1104,339.4
-16.5938,124.0982,343.2
-16.5654,124.1435,334.5
-16.5674,124.1312,334.8
-13.5847,130.3388,332.5
-13.9814,130.0882,333.5
-13.9764,130.0794,336.7
-13.9112,129.8784,339.6
-13.9072,129.8729,337
-26.9816,153.1218,318.1
-26.9803,153.1289,321.8
-13.5065,130.3577,311.5
-13.5195,130.3593,324.6
-13.5171,130.3656,336
-12.4888,141.928,310.4
-12.9208,141.6798,315.6
-12.9522,141.7007,321.1
-12.953,141.6913,321.7
-11.6734,130.4471,312.6
-12.9594,141.723,316.9
-12.9569,141.7379,311.6
-12.9506,141.7061,317.4
-12.5183,131.3234,316.1
-12.5519,131.3447,325.9
-12.6107,131.5083,312.1
-12.6263,132.9909,310.3
-12.6368,132.9923,317.1
-22.5087,150.3119,323.3
-22.5138,150.3162,337.8
-22.5204,150.3095,335.7
-22.6106,150.5373,329.7
-22.6167,150.5708,328.7
-26.9468,153.1419,315.5
-26.9561,153.14,315
-26.9688,153.1597,320.5
-26.973,153.1521,346.2
-26.9823,153.1503,320.9
-34.4574,150.8851,319.8
-12.9212,132.0385,325.8
-12.9304,132.037,310.2
-12.9595,132.0424,354
-12.961,132.0521,326.9
-12.9687,132.0409,348.8
-12.9702,132.0506,318.6
-15.4182,135.5422,314.3
-22.5866,150.5178,374.5
-22.6099,150.5471,340.1
-22.6113,150.5578,364.5
-22.6151,150.5509,358.9
-22.6166,150.5616,342
-21.3474,147.851,340.6
-25.6318,148.5716,340.9
-27.5794,149.0577,327.4
-27.5887,149.0561,348.5
-27.5902,149.067,337.8
-28.1082,147.3789,368.4
-28.1097,147.3891,326.9
-31.6835,147.0603,330.3
-31.685,147.0711,325.5
-33.3392,147.8222,327.7
-12.6274,132.9924,340.6
-12.5133,131.3281,330.5
-12.5327,131.2924,332.1
-12.6749,132.1102,333
-12.6783,132.1232,330.2
-13.0388,130.6974,345.7
-13.0408,130.7127,346.3
-13.0395,130.7068,352
-13.0508,130.7053,347.2
-13.5056,130.3316,350.4
-13.5278,130.3288,342
-13.5283,130.3228,339.5
-13.9042,129.8795,340.3
-13.9782,130.0878,358.8
-13.98,130.1019,348
-13.9817,130.116,350.1
-13.9835,130.1301,341.4
-13.9909,130.1004,350.6
-14.0329,129.9954,340
-15.3974,135.48,330.8
-15.4015,135.5184,332
-15.405,135.5128,334.1
-20.8539,128.0518,334.3
-20.8628,128.0371,349.4
-20.8644,128.0504,347.7
-19.1601,138.3875,339.4
-14.6717,135.0503,337.5
-15.1731,134.3891,348.3
-15.1821,134.3905,358.8
-15.1807,134.3997,345.8
-15.2077,134.4001,369.7
-15.2063,134.4093,359.6
-15.4254,135.5488,353.9
-15.8369,137.072,361.2
-16.0941,136.8592,342.5
-16.16,136.4919,344.8
-16.1037,136.8608,406.3
-16.1116,136.8732,343.4
-16.1948,136.4822,351.9
-16.1932,136.4926,347
-16.1421,136.884,337.7
-16.1404,136.8947,366
-16.1501,136.8963,342
-16.2435,136.4166,350
-16.2215,136.9706,348.2
-16.3718,136.7815,350.1
-16.3814,136.7831,337.2
-16.5581,136.6421,347.1
-16.5334,136.8647,364.3
-16.543,136.8663,338.1
-16.5413,136.877,346.6
-16.6205,136.7127,351.2
-16.5318,136.8754,343
-12.9214,141.678,351.1
-12.9221,141.6831,347.4
-13.8675,136.6403,349.4
-14.5023,133.2159,336.2
-14.0996,130.0677,341.8
-13.2545,135.8402,346.8
-13.9774,130.1361,343.9
-13.984,130.0849,345.2
-13.9856,130.072,363.1
-13.9095,129.8701,340.4
-12.9633,136.0608,334.3
-12.9378,135.3278,334.4
-13.5753,130.3364,340.1
-12.8045,135.7679,341.5
-13.4834,130.343,395.1
-13.485,130.3308,393.2
-13.4865,130.3186,367.9
-13.4881,130.3064,380.8
-13.4897,130.2941,354.8
-12.9727,132.0497,344.8
-13.0985,130.7219,348.2
-13.1346,130.209,337.6
-12.2503,135.43,338
-12.2701,134.9814,336.3
-12.2715,134.9717,336.9
-12.6646,132.1004,364.8
-12.2215,134.9377,336.9
-12.2229,134.9281,338.5
-12.0864,135.7092,341.5
-12.088,135.6989,362.4
-12.2188,134.8295,336.6
-12.0785,135.6974,347.7
-12.2558,134.5162,339.8
-12.1791,134.4796,334.6
-12.1805,134.4702,334.6
-12.6431,130.6963,340.3
-12.5382,131.3321,378.2
-12.5396,131.3217,350.7
-12.3038,132.9038,353.4
-12.2947,132.9024,348.4
-12.3967,131.0196,337.8
-11.4627,132.0927,337.5
-11.6584,130.4473,341.8
-11.2148,132.2182,334.9
-31.3809,152.4859,323.3
-31.3794,152.4975,314.3
-29.7909,152.5341,321.9
-29.1731,148.7224,315
-29.1749,148.7043,324.4
-27.0074,150.7123,321.1
-26.9974,150.7107,334.7
-26.9989,150.6981,318.1
-15.2506,141.9152,320.4
-29.5043,127.0535,322.6
-15.625,131.5514,311
-15.6267,131.5461,316.5
-15.6154,131.544,312.6
-12.6853,132.108,325.1
-12.6964,132.1037,316.5
-12.684,132.1013,320.7
-13.5699,130.3201,315
-15.2512,141.9282,349.3
-15.2626,141.9262,318.4
-14.2167,143.4769,310.7
-16.8605,142.3079,314.8
-15.5222,131.5638,318.4
-15.5297,131.5555,326
-16.8239,123.1528,381.5
-12.1647,141.8081,377.1
-12.1661,141.818,394.3
-12.1741,141.8068,342.3
-12.3624,141.8388,325.4
-12.3638,141.8488,333.7
-12.571,142.5355,328.1
-12.919,141.6716,344.7
-12.9669,141.6993,338.9
-12.9739,141.7496,338.5
-12.9753,141.7596,371.7
-12.9767,141.7697,367
-12.9781,141.7798,347.6
-13.4629,143.0159,345.2
-13.4731,143.0145,346.3
-15.2419,141.9332,351.2
-15.2631,141.9243,344.7
-16.1613,136.2605,348.5
-14.3246,133.4932,342.9
-14.3271,133.4868,342
-32.5386,145.9519,334.7
-34.722,149.447,346
-34.732,149.4486,349.9
-31.8337,147.2453,334.5
-31.832,147.261,332.9
-31.8358,147.2521,353.7
-31.6211,150.1467,351.1
-31.3742,152.4754,328
-32.5433,145.9483,338.7
-31.8178,152.5196,326.2
-28.5127,152.2243,336.7
-26.3091,151.0717,333.4
-26.2972,151.0901,389.2
-26.2986,151.0801,359.1
-26.3331,150.7783,337.1
-26.3345,150.7683,342.5
-26.3255,150.7666,328.8
-26.3269,150.7566,339.3
-26.3284,150.7466,350.2
-26.3298,150.7366,331.8
-26.2588,150.9085,334.8
-25.896,147.0793,329.1
-16.3407,144.7052,335.9
-16.3466,144.7115,339.6
-17.1106,142.515,339.7
-14.251,143.4516,329.5
-14.2474,143.4798,329.5
-14.4124,143.7103,345.7
-15.0005,144.9143,338.3
-12.931,142.0616,332
-13.04,141.9259,328.7
-13.473,143,337.1
-13.4712,143.0149,331.9
-18.7638,126.5864,380.6
-18.7655,126.5757,378.5
-16.5107,124.0511,347.1
-13.9248,129.8695,339.5
-13.9273,129.8627,333.3
-16.861,123.1419,348
-16.8352,123.1283,359.1
-16.8365,123.1189,358.5
-16.5512,124.1534,337.9
-15.5077,131.5455,341.8
-16.8713,123.1339,337.4
-13.5851,130.3032,337.6
-13.131,130.2285,333.8
-17.1366,142.5278,348.1
-17.135,142.5377,396.9
-17.1335,142.5477,363.9
-17.1443,142.5393,392.3
-17.1428,142.5493,408.1
-17.1413,142.5593,315.2
-16.3677,144.6969,318.3
-17.0754,142.5113,338.4
-17.0846,142.5128,310.9
-17.1073,142.5331,325.3
-17.1057,142.5431,368.7
-17.1165,142.5346,317
-17.115,142.5446,374.3
-17.1135,142.5546,339.5
-17.1288,142.5162,321.2
-17.1273,142.5262,336.2
-17.1381,142.5178,324.3
-15.1716,141.9985,324.1
-15.1701,142.0083,335.1
-15.1823,141.9901,346.4
-15.1809,142,335.3
-15.1794,142.0098,315.4
-15.1916,141.9916,331.1
-12.9727,141.6935,313.2
-12.9648,141.6822,310.8
-33.5444,116.504,311.8
-26.9365,153.1162,323.9
-26.3037,151.0802,325.4
-26.3308,151.0755,338.6
-26.3476,150.7486,330.1
-32.823,150.6726,327.7
-32.8214,150.6613,328.9
-33.4786,150.9246,359.6
-33.4771,150.9128,402.3
-33.4677,150.9146,361.3
-13.0453,130.747,333.8
-13.0983,130.2212,363.8
-13.0996,130.2307,334.4
-13.161,130.2024,360.8
-13.1624,130.2119,341.5
-13.1702,130.201,441.4
-13.1715,130.2106,372.6
-13.1769,130.1936,363.9
-13.1782,130.2031,338.9
-13.57,130.3081,369.2
-13.5793,130.3067,351.7
-13.5806,130.3165,347.1
-13.5885,130.3054,382.1
-13.5898,130.3151,367.8
-15.4891,131.5257,336.8
-15.5668,131.4969,335.1
-15.5713,131.5318,334.4
-15.5783,131.5072,345.5
-15.5798,131.5188,352.2
-15.5813,131.5305,352.3
-16.5672,124.1632,339.2
-16.5778,124.1613,339.1
-16.5799,124.1745,332.7
-16.5737,124.1696,338.6
